steamid,yorum,begeni,oynanan_saat
76561199466365787,Best game on the steam !✌🏻,Evet,678.0166666666667
76561199830166267,very good game if you like gambling and loosing 100 euros for nohthing.,Evet,143.36666666666667
76561199209607907,I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2 I LOVE CS2,Evet,50.95
76561199026984728,Better than PUBG,Evet,177.91666666666666
76561198020088917,this game is so easy for ence ence ence ....,Evet,2242.9333333333334
76561199499727438,asdfgasgfd,Evet,74.06666666666666
76561199401360430,"best game to play with friends and have fun
",Evet,65.46666666666667
76561198872301900,"- Performance worse than your teammates
- Free, but you’ll pay in time, nerves, and brain cells you’ll never get back
- Invest in cases and watch your money vanish faster than your will to live
- Even your grandma can play if she’s toxic enough

Playing CS2 is like a drug: you know it’s bad, but you just can’t stop.",Evet,89.86666666666666
76561199055971807,this is shit,Hayır,49.666666666666664
76561199100857041,gambling app with a side of FPS,Evet,69.9
76561199104254433,"very cool game 
VAC = VALVE ALLOWS CHEATS 
interesting gameplay",Evet,89.65
76561199215455193,fuck the russians,Evet,121.56666666666666
76561199746578120,csgo was so much better,Hayır,16.05
76561199827821034,aaaš,Evet,129.13333333333333
76561199244131222,"good game
",Evet,322.45
76561199813739648,"I want to buy skins doesnt let me
",Hayır,52.583333333333336
76561199156205664,most people though disrespectfull arent at all toxic in any way and just want to have fun so even if you are bad you can take your time to improve and know any cheaters are instantly voted off.,Evet,107.35
76561198433214249,https://steamcommunity.com/id/donkgojo/inventory/#730_2_41640713724,Evet,3608.2833333333333
76561199843443011,i need to bust,Evet,22.65
76561198113438033,good,Evet,8.283333333333333
76561198064512720,Best video game ever,Evet,2043.1333333333334
76561198969302954,"Game is completely abandoned, 80% lobbys with cheaters, cant even play a single game without thinking that they are legit anymore thats how bad this game became",Hayır,1855.4666666666667
76561199472729014,"yes
",Evet,30.45
76561199402596680,GG,Evet,218.4
76561199796487735,good,Evet,84.06666666666666
76561199786367658,Very nice game,Evet,310.3666666666667
76561199100065594,"worst life decision
",Hayır,1090.9333333333334
76561199499876828,">play game
>get killed by the most sweaty bitchless unemployed people
>rage quit
10/10",Evet,14.483333333333333
76561199246830310,Way better than Valorant,Evet,930.9666666666667
76561199401626476,im gay,Evet,51.86666666666667
76561199481107955,"very gud blyat
",Evet,101.55
76561199143096902,Good.,Evet,1522.1833333333334
76561198069817195,"Finest Turkish Kebabs mixed with finest Slavic balalaikas.
Endless cheaters",Evet,2417.116666666667
76561199589124101,GOOD GAME,Evet,25.05
76561197983628896,"Игре уже больше года (CS2) , а она ещё настолько сырая, недоработанная...
В спектаторах нельзя нормально фрилансить по карте, прицел застревает, когда крутишься.
Винда крашнулась , перезагрузился, залетаю в КС, команда меня ждёт на Faceit, коннекчу... БАМ! А там уже дефолтный конфиг у меня! И восстановить никак нельзя...",Hayır,2158.9333333333334
76561199799289411,i recomend this game but only play of you dont have anger issues or you can end with a broken monitor,Evet,140.91666666666666
76561199369258807,veri gud,Evet,184.61666666666667
76561199696349264,PIPI,Evet,101.8
76561199146493103,good game,Evet,109.65
76561199813820279,game is so goodd,Evet,155.58333333333334
76561198140096900,It's hands down one of the best gambling sims ever... wait wheres my money?,Evet,542.3666666666667
76561198064073839,,Evet,1839.7
76561198017091562,nice game,Evet,71.81666666666666
76561199472714732,FUN,Evet,1224.2
76561199775283293,"very very good
",Evet,65.71666666666667
76561198090735066,Bring back twerking bug,Evet,967.55
76561198876596384,top,Evet,1444.8
76561197987557911,10/10 best Thing happened to me,Evet,843.25
76561198993269343,i die for cs2,Evet,50.78333333333333
76561198346490654,if u are depressed play it to die faster! highly recommend it!,Evet,23.966666666666665
76561199492128162,11111,Evet,1421.4
76561198931652782,.,Evet,572.2333333333333
76561199038291017,i think i like it,Evet,58.483333333333334
76561198216358607,d,Evet,1009.5166666666667
76561199811304992,Add IQ test for competitive in the next update,Evet,113.46666666666667
76561198947717412,midmidmidmidmidmidmidmidmid thanks for free moneyyyyyyyyy,Evet,154.16666666666666
76561198984578691,goog,Evet,308.98333333333335
76561199428984327,love it ♡,Evet,559.7666666666667
76561199697810124,Terrible,Hayır,193.41666666666666
76561199147789823,Gud,Evet,268.81666666666666
76561199678102434,ss,Evet,30.016666666666666
76561198854607691,"Absolutely fucking not, dont",Hayır,172.33333333333334
76561199801883825,"it is really, really, really good. I didn't know it was live (and how long it'd been!) but I am having a lot of fun playing recreationally to occupy my mind",Evet,9.55
76561199848433739,I love it,Evet,15.3
76561199790446923,best game,Evet,82.98333333333333
76561198881114363,missing great community maps like insertion2.,Hayır,58.11666666666667
76561199809303804,nice,Evet,45.516666666666666
76561199819960760,Ban Cheaters because they call me Cheater!!!!!,Evet,49.13333333333333
76561198118687125,"yes, sometimes no",Evet,1327.0333333333333
76561198322157261,is ok,Evet,506.6166666666667
76561199070621105,nostalgic,Evet,45.38333333333333
76561198124867309,Good Game,Evet,1504.1166666666666
76561198327338487,Slaps,Evet,262.06666666666666
76561198400944656,ruslari sikeyim,Evet,272.43333333333334
76561199661247495,NO,Hayır,81.55
76561199782771518,Verz good game but must have over 60 fps not 12 XD,Evet,101.41666666666667
76561199509852189,"Valorant is much better, this shit's too easy",Evet,50.36666666666667
76561199815106484,love ittt,Evet,117.83333333333333
76561198977659727,GREAT GAME!!!,Evet,10.0
76561199847362943,"best game
",Evet,36.1
76561198332706100,Niggers,Hayır,46.63333333333333
76561199257447908,"good game alot russians
",Evet,250.03333333333333
76561198986914468,Best game,Evet,484.06666666666666
76561199800116690,guud game,Evet,6.483333333333333
76561199817710583,âââ,Evet,120.56666666666666
76561199482884048,nu,Evet,27.583333333333332
76561199851318031,GREAT,Evet,10.55
76561199523562453,good game,Evet,21.516666666666666
76561199051178488,не регает бл,Hayır,676.8
76561199787403750,Russians yell at me in russian. Love it.,Evet,60.95
76561199818750473,Best game ever!! No haters at all ! No bad teammates ever !! Perfectly balanced game ! ^^,Evet,74.83333333333333
76561198069649043,amazing,Evet,5.2
76561199520634259,i've heard ''kys'' more than ''you want a hug?'',Evet,662.8
76561199076885720,"1725 hours and i still cant shoot str8, haven't unboxed a gold, and the game makes me stink like poop",Hayır,1732.9166666666667
76561198799780166,i love this game,Evet,41.93333333333333
76561198431883610,.,Evet,280.3666666666667
76561199308670811,i have mental issues bc of this game and schizpohrenia i highly recommend,Evet,583.05
76561198224800464,goooooooooooooooood,Evet,19.65
76561199557142965,"The game is fun, sometimes you get really cool teameites and sometimes you don't have fun what they call but okay. I'm very worried about Valve's anticheat system live 3.0 because of this anticheat you can get a VAC ban for literally nothing or for playing Cs 2 or accidentally looking through the wall at your opponent without knowing it. I didn't play I got a VAC ban on 30/04/2025, when I went back to school I got a message about a vac ban imposed and I would like to get an unvac because I didn't cheat and since I have faceit I always enter the game with faceit anticheat because I play faceit. I recommend the game in terms of the gameplay itself, but I don't recommend it in terms of the Valve anticheat system 
",Hayır,86.45
76561199501678899,gambling,Evet,68.68333333333334
76561199647221758,ws,Evet,127.71666666666667
76561199632215331,nice,Evet,5.833333333333333
76561199088315902,torture,Evet,217.81666666666666
76561199446156878,"کس کش یه چیتر با 20 تا کیل رو ریپورت میکنم منو بن میکنه مادر جنده ای بازی با انتی چیتش رو گاییدم
",Hayır,34.05
76561198885136269,"I recommend playing this game with friends. Don't play solo.. There are many things bad about the game and many things good, but as long as you play with your best mates then you don't have to worry about the bad things. I paid for prime btw. Playing with prime is slightly better than without prime because I've seen more cheaters in no-prime games than games with prime so far.",Evet,739.5666666666667
76561199847111388,bullshit game,Hayır,55.766666666666666
76561198394973068,casino strike full of hackers dont know why ppl still play this shit,Hayır,170.6
76561199121919149,good game,Evet,9.05
76561199840127138,very good game,Evet,19.766666666666666
76561198934596913,Best FPS Game?,Evet,150.63333333333333
76561199137552048,"CS2 Shit.

Bring back CS:GO.
",Evet,42.25
76561199811953118,"am tamashis deda movtyan
",Hayır,42.166666666666664
76561199569265709,"GAMPLAY OK 
SIKNS VERRY GOD LOVE IT
TRY THIS GAME YOUSELF",Evet,37.233333333333334
76561199550381116,<3ts,Evet,1198.5833333333333
76561199014457264,^,Evet,1131.4166666666667
76561199838677268,good,Evet,64.81666666666666
76561199242881782,god,Evet,233.2
76561199655163362,its okey,Evet,39.916666666666664
76561199166693058,Fix your unoptimized piece of slop,Hayır,410.46666666666664
76561199558206543,یسیشی,Evet,19.233333333333334
76561199115282162,"1. Join game of Dust II
2. Get abused by enemy hackers
3. Get abused by Russian teammates for ""being pidor""
4. repeat

10/10 would get abused again",Evet,74.61666666666666
76561199842938355,szigma ríz,Evet,26.766666666666666
76561199515801059,A Great Game,Evet,198.63333333333333
76561199847215950,..................................................................................................................................................................................,Evet,55.65
76561198262717019,DUST 2 GOAT,Evet,367.18333333333334
76561198411367065,good game,Evet,2512.0833333333335
76561198059898423,"Greate game
can only recommend",Evet,1847.25
76561199811614629,cheaters in every game you play and no-one kicks,Hayır,124.71666666666667
76561199522563988,noicccccce,Evet,48.63333333333333
76561199803014134,best game,Evet,769.95
76561199062584680,very good game,Evet,74.43333333333334
76561199146243561,"Sanity? Reject it. 
Cheaters and Bots? Embrace it.
Playing for fun? Don't fool yourself.

This game is good for one and one thing only. Filling up your gambling desires. And that's all I fucking need.",Evet,527.1
76561199101913763,better shot system than valo🤑🤑🧡🎇😍❤👍💕💕😁💕,Evet,14.533333333333333
76561199066784884,shit game,Evet,352.28333333333336
76561199584037021,ass game,Hayır,127.4
76561198327677651,"-rep to expesnive for me, and fix ur faking antichet or make ip bans instead. i get chited on by hakers that hedshot me trough wals  i hate it pliz fix it",Evet,104.86666666666666
76561199237289780,"nice
",Evet,113.13333333333334
76561198019751754,Almost as good as csgo...,Evet,3052.633333333333
76561199215444262,good,Evet,942.85
76561199849529034,.,Hayır,31.833333333333332
76561198124354903,"played this game for 10 years, gave me a gambling addiction, anger management and daily suicidal thoughts - 10/10 will play 10 years more",Evet,2391.866666666667
76561199836447047,"best fucking game
",Evet,115.63333333333334
76561198078687614,"I only started playing again for weekly Drops. I am really bad at it. I hit everywhere but the head. Everyone hits me only on my Head. I only play deathmatch ,best for XP.",Evet,786.2166666666667
76561199013307998,click heads shoot plebs 上 中 上!! 上 中 上!! 上 中 上!! 上 中 上!! 上 中 上!! 上 中 上!!,Evet,102.93333333333334
76561198174665278,deggit,Evet,38.43333333333333
76561199084854374,better than valorant,Evet,91.16666666666667
76561198948130268,XOR,Evet,1439.5333333333333
76561198423776587,"so I’ve been playing Counter-Strike 2 for a while now, and honestly? It’s a mixed bag — but I’m still having a good time. The core gameplay is basically the same, which is great because that classic CS feel is still there. Shooting feels super crisp, and the new smokes are actually really cool — you can shoot through them or use nades to clear them temporarily, which adds some fun strategy. Visually, the game looks way better thanks to Source 2, and some of the maps feel way more alive. That said, the launch was a bit rough. I’ve had some performance hiccups and random bugs, and the anti-cheat situation still ABSOLUTELY SUCKS. It feels like Valve pushed this out before it was 100% ready, but it’s slowly improving. If you’re a long-time CS player, you’ll probably adjust pretty quick. If you’re new, it might be tough, but the game is still one of the best shooters out there once it clicks. Not perfect, but I’m hopeful.




",Evet,1912.95
76561199159523700,cheater-strike 2,Hayır,348.9166666666667
76561199851609348,this game is really good and compeitive i like this game because i want to be good like other pro players,Evet,11.2
76561198151022838,go,Evet,1110.25
76561198060123061,Bang Bang,Evet,249.55
76561198043929894,"If you’ve ever wanted to simulate what it feels like to repeatedly bang your head against a brick wall while being shouted at by strangers, look no further than Counter-Strike. This game is legendary — not for its quality, but for how effectively it can drain the joy from your soul within minutes.

Let’s start with the gameplay, or as I like to call it: “Respawn Simulator 2025.” You spawn, take three cautious steps, and then bam — a teenager from Eastern Europe with 6,000 hours of playtime headshots you before your brain even processes what direction you were facing. Congratulations. Enjoy the next 90 seconds watching your teammates argue over whose fault it is while someone plays loud music through their mic.

Strategy? Sure, you could try being strategic. But here’s the twist: everyone thinks they’re a military general. You'll get barked at like a private in boot camp for peeking a corner “wrong,” and then watch as that same guy runs into gunfire screaming, “RUSH B!” with a flashbang in the wrong hand.

Maps? Don’t worry — you’ll get to play Dust II for the 97th time today. The map design is so ancient it should be in a museum, complete with cobwebs and hieroglyphics. Valve, if you’re listening: we get it, people like Dust II. But at some point, even nostalgia turns to nausea.

Now let’s talk about the economy system, the shining jewel in this disaster crown. It’s a magical world where winning gives you money, but dying gives you... nothing but shame. You will be broke half the game, forced to buy pistols that shoot like Nerf guns while the enemy team struts around with sniper rifles and full armor. Good luck!

Microtransactions? Oh yes, they’re here too. You can spend real money — your actual, hard-earned cash — on gun skins that don’t help you play better, but do let you flex while you miss every shot. There are people out here with $1,000 knives, in a game where a knife is used maybe once per round, usually when someone is trolling. If you buy anything from the in-game store, I envy your disposable income and question your life decisions.

And don’t get me started on the community. It’s like Valve decided to take every angry person on the internet and stick them in a voice chat together. Get ready for screeching kids, rage-quitters, hackers, and the occasional philosopher who seems to think your poor performance is a reflection of your entire existence. It’s the only game where getting called a racial slur is a regular Tuesday.

The cherry on top? The anti-cheat system that functions about as well as a screen door on a submarine. Every few matches, you’ll meet someone who’s clearly using an aimbot, wall hacks, or both. But don’t worry — VAC will totally get them banned... eventually... probably... maybe.

WAIT

If you enjoy being insulted, outgunned, outplayed, and out of patience — and you want to pay for the privilege — Counter-Strike is your game. As for me, I wouldn’t spend a single cent on it. Not on skins, not on passes, not even on the electricity it takes to run it. This game should come with a warning label: ""Abandon hope, all ye who queue here.""

Rating: 0.5/10. Only because Steam won’t let me rate it lower.",Hayır,43.36666666666667
76561199239002035,"you play with a team of:
russian guy
another russian guy
cheating russian guy
english guy that says he is a developer
a russian guy that says he is your sperm donor and ur a lab made shit
and another russian guy that speaks english. 
that is ur team
",Evet,9.083333333333334
76561199091811028,r6 better,Hayır,1011.9166666666666
76561199303563806,LOL🔺🔻,Evet,108.11666666666666
76561199010870567,"PLAY IT
",Evet,376.25
76561198987556281,zalamanie nerwowe,Hayır,5.966666666666667
76561199555332356,"review ratings are fake. when cs2 launched reviews were mostly negative. moderators if u write bad review give you community ban. game infested with brainless cheaters, vac never worked. cheats became that advanced that valve cant do sheet about this. never buy skins dont support valve. sell your inventory find other activities to do. save your health. even when you cheat you only get 1 day cooldown. afterwards you can cheat again. such failure this game cant believe.",Hayır,438.05
76561198137046684,very good game,Evet,333.48333333333335
76561198842175267,"This game GARBAGE, but I lowkey cant stop playing it",Evet,211.08333333333334
76561198141574540,"too many hackers and VAC is not even taking steps against them why...?? why??? why????
people are using hacks like any this and they are not even bother about it...!!

pro player r playing just for weakly drops ..... very sad......",Hayır,1020.3333333333334
76561199828665978,fun+ related to reality,Evet,208.5
76561199562983574,counter strike!!!!,Evet,297.26666666666665
76561197960454953,good,Evet,286.76666666666665
76561198002068667,IS a nice game,Evet,9.583333333333334
76561198333589891,dogsh*t game,Hayır,2752.4666666666667
76561198408174060,Good game,Evet,678.0166666666667
76561199821917006,px toks,Evet,104.46666666666667
76561199849519302,very nice game almost broke my keyboard,Evet,20.8
76561199119064597,"Its a nice game i found and i quite like it, i can always come back to this game and play it for fun. Fortnite does not support linux and has bugs even in windows with my graphics card, also i find it is a good alternative to those games like cod or whatever :)",Evet,5.933333333333334
76561199244647568,Nice game !!!,Evet,25.066666666666666
76561199795122453,"игра дерьмо
",Evet,231.85
76561199627930379,Besto game :D,Evet,69.91666666666667
76561198843110981,SO GOOD GAME AND ITS FREE BUT DO NOT OPEN MIC IF UR GIRL CUZ THEY WILL KICK U IF THEN KNOW U GIRL OR PERSON WON'T BE FIGHT WITH PLAYER ... HAVE FUN,Evet,16.45
76561198326118406,"this is like gambling with ur life =))
",Evet,1014.65
76561199841828696,cheaters? probably,Evet,30.55
76561199171665565,good game,Evet,108.51666666666667
76561198205259955,"Yo Y'all should try this game!
you will lose brain cells every second you play this game.",Evet,169.23333333333332
76561199147682100,"im always been deceived by my friend.he say we will playing at 22.00 wib, but in the end we play at 00.00",Hayır,707.0166666666667
76561199077076405,"good game cause have tactics,skill,fun",Evet,81.9
76561199489810385,Yes,Evet,398.06666666666666
76561198797469578,I used to be one of the biggest fans of this game back in 2016 when i found out it exists. but since the source  2 transition almost every player like me(hardcore ones) lost interest in this game. Don't get me wrong there's no other game like CS but the competition I craved for turned into a gamble platform rather than an Esports title. But if you've never experienced csgo you're almost fine.,Hayır,3668.55
76561198972838701,"very fun
",Evet,72.61666666666666
76561199153242120,i like cs 2 but csgo better then cs2,Evet,637.1833333333333
76561197963345812,best game in the world! n1,Evet,1884.8833333333334
76561199491670942,Nice,Evet,1358.5166666666667
76561199589177939,"now, i do not like this game. it is ridiculously hard to learn, has a racist and sexist community, and filled with cheaters. but you know what? you come back to it. (not in my case actually, i just uninstalled it). its ""somewhat"" fun with friends and can be funny at times. and you know what? its just too iconic to leave a negative review even though VAC sucks ass.",Evet,9.033333333333333
76561199537175609,Used to be good game but since it is full of hacker. It is not recommended to play,Hayır,3171.1666666666665
76561199040459740,yes,Evet,9.433333333333334
76561199849921952,very ncie,Evet,17.766666666666666
76561199747658761,ass,Evet,70.1
76561199793648391,pretty good,Evet,89.78333333333333
76561199292540137,hhhh,Evet,38.4
76561199850269968,nice,Evet,9.166666666666666
76561199524321861,yea gun go brrrrrrrr,Evet,32.3
76561199802711828,nice,Evet,106.71666666666667
76561199807479870,shit,Evet,31.35
76561199843773761,mere,Evet,22.483333333333334
76561197963610420,"https://steamcommunity.com/id/fallencs/inventory/#730_2_3236211057

https://steamcommunity.com/id/fallencs/inventory/#730_2_1905953326",Evet,24.116666666666667
76561198845469058,i play with friend whose 10k elo. i get balanced team and enemies. i play in 4k elo. i get fucking simple on the enemy team. nice game!,Hayır,211.88333333333333
76561199820623614,"nice
",Evet,383.1
76561198074509268,It's Counter Strike bro,Evet,885.5666666666667
76561198999157063,"alles hs in dem spiel
",Evet,132.6
76561199818310159,nice,Evet,219.06666666666666
76561199268655061,made me lose a lot of money,Evet,2162.1
76561199217921083,niccccce,Evet,109.61666666666666
76561198195604089,k,Evet,1045.2333333333333
76561199822578860," this game is very good i recomd to play this
",Evet,61.38333333333333
76561199679625501,nova peak🤑🤑🤑🤑,Evet,1.7833333333333334
76561198162585259,good,Evet,274.96666666666664
76561199813958002,"yes
",Evet,39.88333333333333
76561199138556623,nice when there's no cheaters,Evet,1034.05
76561199346902341,fucking poopshit game full of fucking campers also ban tuciowskiCSGO skins he cheated so hard that his mother left him at birth fucking idiot,Hayır,6.983333333333333
76561199830311510,if you like gambling and getting headshots from running enemies this is a game for you,Evet,38.21666666666667
76561198131853063,One of the games of all time,Evet,730.0333333333333
76561199152857298,I like chickens 10/10,Evet,11.7
76561199784415847,large learning curve but the better you get at it the more fun it is,Evet,149.15
76561198216961352,"Too many cheaters, fix this game valve of the love of god",Hayır,18.866666666666667
76561199801699146,"-have woman in team?
-F1!",Evet,34.88333333333333
76561199691359365,WOW,Evet,16.216666666666665
76561198356736347,gd,Evet,184.11666666666667
76561199273568252,good game,Evet,36.1
76561198852869560,"""Cheater Strike: Global Offenders""
Anti-cheat is basically a spectator at this point

If you're looking for a guaranteed headache, *Cheater Simulator* is the perfect game for you!
",Evet,487.56666666666666
76561199658063191,"Gambling, Russians and cheaters. 10/10 would recommend.
Love the hobby!",Evet,377.98333333333335
76561199134391827,it all over the screen,Evet,19.25
76561199203659188,"hueta
",Evet,74.6
76561199055661114,GOOOOOOOODDDDDDDDDDDDDDDDD,Evet,237.3
76561199715215438,Good game I love but angry :yay:,Evet,60.21666666666667
76561199826122442,zetrox4oo,Evet,47.75
76561199824160636,вывыы,Evet,223.4
76561199636197741,3fewfwefwefewfwefew,Evet,3.283333333333333
76561199826791306,very fun and sigma boy,Evet,29.516666666666666
76561199852557842,must have game.,Evet,2.216666666666667
76561199376353854,the game is full of cheaters they are everywhere anti cheat is non existent,Hayır,51.78333333333333
76561198011577687,d,Evet,751.5666666666667
76561199096879979,Me like gambling crate,Evet,54.43333333333333
76561199499631163,Game about cheaters.,Hayır,195.9
76561198151133766,fun,Evet,365.45
76561198387866510,https://steamcommunity.com/id/b1t333/inventory/#730_2_23880241518,Evet,137.66666666666666
76561198304830171,satisfying,Evet,6.366666666666666
76561198876472953,s,Evet,134.33333333333334
76561199264353464,Best game ever,Evet,87.63333333333334
76561199837119993,"there are a lot of cheaters in low-elo lobbies, it's a good investment to buy prime so you can unlock premier and get your money back with the weekly drops.",Evet,53.666666666666664
76561199766675175,THIS GAME IS ONE OF THE BEST GAMES THAT I EVERY PLAYED,Evet,54.21666666666667
76561198797975034,gg,Evet,89.63333333333334
76561199243212500,"Sometimes toxic sometimes refreshing
",Evet,1267.4166666666667
76561199578124349,shiddy game,Hayır,194.95
76561199129941515,un pisat de joc,Evet,608.8
76561199761571787,"nice game 
",Evet,414.0833333333333
76561198315964588,EASEAS,Evet,222.3
76561199358733748,f.. the cheaters,Evet,230.5
76561199562019434,Nice game,Evet,39.61666666666667
76561199427649697,top game but bring back csgo,Evet,588.9833333333333
76561199236575101,"Great game, and if you teleport and you can move properly, just so you know its the wi fi
",Evet,12.35
76561199011668102,.,Evet,71.35
76561198169788575,.,Evet,404.8
76561198313082575,Juego divertido y que no pasa de moda.,Evet,233.4
76561198367498364,Good,Evet,78.66666666666667
76561199046946645,veri gud nais,Evet,698.5166666666667
76561199562940314,"hay cs2
",Evet,331.3833333333333
76561199570044799,See you,Evet,313.46666666666664
76561199100269647,"I would recommend cs:go, but not cs2, is a mix of valorant and overwatch. There is not skill more, to play good this game you need to have - good devices - good monitor - good ping . They murdered this game. Replaced its dark, tactical style with a bright soulless esports style. I will never play this game again, i promise.",Hayır,1778.15
76561198438362758,therapeutic:>,Evet,893.45
76561198039010518,"Community is terrible, avoid at all costs",Hayır,14.533333333333333
76561199403942915,Nice game,Evet,172.23333333333332
76561199049473482,if you want to hate yourself and your teammates for a reason play this game 10/10,Evet,219.45
76561198095409405,would leave a towel in the wind here i say,Evet,1302.5333333333333
76561199849629169,игра топ,Hayır,18.283333333333335
76561198129153446,Hella swag,Evet,784.05
76561199836008401,k,Evet,236.86666666666667
76561198135534030,best singleplayer soulslike game i ever played in my whole entire lief.,Evet,196.35
76561198135344421,smash,Evet,3199.2833333333333
76561198337970419,Nice,Evet,45.63333333333333
76561199481906707,"Really good game :) I love cs
",Evet,132.63333333333333
76561199113680849,if you don't like being cheated on there is always gambling addiction,Evet,1282.9833333333333
76561199557726869,https://steamcommunity.com/profiles/76561197983956651/inventory/#730_2_15691808859,Evet,309.4166666666667
76561199825805749,nc,Evet,83.33333333333333
